species,decimalLatitude,decimalLongitude,eventDate,geometry
Folsomia candida,43.771169,3.97708,2024-05-13/2024-05-20,POINT (3.97708 43.771169)
Folsomia candida,43.3619,3.47299,2024-05-13/2024-05-20,POINT (3.47299 43.3619)
Folsomia candida,43.7808,4.03346,2024-05-13/2024-05-20,POINT (4.03346 43.7808)
Folsomia candida,43.98068,4.39405,2024-05-13/2024-05-20,POINT (4.39405 43.98068)
Folsomia candida,43.759407,4.208906,2024-05-13/2024-05-20,POINT (4.208906 43.759407)
Folsomia candida,43.73436,4.19963,2024-05-13/2024-05-20,POINT (4.19963 43.73436)
Folsomia candida,43.72848,3.96036,2024-05-13/2024-05-20,POINT (3.96036 43.72848)
Folsomia candida,43.74638,3.95436,2024-05-13/2024-05-20,POINT (3.95436 43.74638)
Folsomia candida,43.7641,4.09587,2024-05-13/2024-05-20,POINT (4.09587 43.7641)
Folsomia candida,43.74871,4.11377,2024-05-13/2024-05-20,POINT (4.11377 43.74871)
Folsomia candida,43.60141,3.7572,2024-05-13/2024-05-20,POINT (3.7572 43.60141)
Folsomia candida,43.621393,3.71104,2024-05-13/2024-05-20,POINT (3.71104 43.621393)
Folsomia candida,43.82671,4.18132,2024-05-13/2024-05-20,POINT (4.18132 43.82671)
Folsomia candida,43.680793,3.959209,2024-05-13/2024-05-20,POINT (3.959209 43.680793)
Folsomia candida,43.587636,3.847057,2024-05-13/2024-05-20,POINT (3.847057 43.587636)
Folsomia candida,43.71339,4.24594,2024-05-13/2024-05-20,POINT (4.24594 43.71339)
Folsomia candida,43.672307,3.781402,2024-05-13/2024-05-20,POINT (3.781402 43.672307)
Folsomia candida,43.68393,3.78938,2024-05-13/2024-05-20,POINT (3.78938 43.68393)
Folsomia candida,43.73774,4.2532,2024-05-13/2024-05-20,POINT (4.2532 43.73774)
Folsomia candida,43.88138,4.48057,2024-05-13/2024-05-20,POINT (4.48057 43.88138)
Folsomia candida,43.99156,4.22524,2024-05-13/2024-05-20,POINT (4.22524 43.99156)
Folsomia candida,43.828366,4.149443,2024-05-13/2024-05-20,POINT (4.149443 43.828366)
Folsomia candida,43.588675,3.809246,2024-05-13/2024-05-20,POINT (3.809246 43.588675)
Folsomia candida,43.603484,3.792451,2024-05-13/2024-05-20,POINT (3.792451 43.603484)
Folsomia candida,43.7135,4.20522,2024-05-13/2024-05-20,POINT (4.20522 43.7135)
Folsomia candida,43.57527,3.77237,2024-05-13/2024-05-20,POINT (3.77237 43.57527)
Folsomia candida,52.640555,-3.024822,2015,POINT (-3.024822 52.640555)
Folsomia candida,52.6278,-2.488228,2015,POINT (-2.488228 52.6278)
Folsomia candida,51.651979,-2.651843,1978,POINT (-2.651843 51.651979)
Folsomia candida,51.648772,-3.085407,2023-12-22,POINT (-3.085407 51.648772)
Folsomia candida,51.651979,-2.651843,2021-06-05,POINT (-2.651843 51.651979)
Folsomia candida,51.651979,-2.651843,2021-09-12,POINT (-2.651843 51.651979)
Folsomia candida,54.17018,-2.384441,1968,POINT (-2.384441 54.17018)
Folsomia candida,51.203132,-2.50235,1967,POINT (-2.50235 51.203132)
Folsomia candida,54.17018,-2.384441,1959,POINT (-2.384441 54.17018)
Folsomia candida,50.471459,-3.762819,1970,POINT (-3.762819 50.471459)
Folsomia candida,54.25095,-9.765096,1969,POINT (-9.765096 54.25095)
Folsomia candida,51.552177,-0.342739,,POINT (-0.342739 51.552177)
Folsomia candida,51.639921,-0.195023,,POINT (-0.195023 51.639921)
Folsomia candida,53.361665,-1.776069,1968,POINT (-1.776069 53.361665)
Folsomia candida,53.086926,-3.121251,1968,POINT (-3.121251 53.086926)
Folsomia candida,55.856321,-4.318068,1951,POINT (-4.318068 55.856321)
Folsomia candida,55.158701,-1.609183,1980,POINT (-1.609183 55.158701)
Folsomia candida,53.089119,-9.269397,1974,POINT (-9.269397 53.089119)
Folsomia candida,54.979383,-1.767169,1980,POINT (-1.767169 54.979383)
Folsomia candida,51.827127,-3.2348,1967,POINT (-3.2348 51.827127)
Folsomia candida,52.55264,-1.780205,,POINT (-1.780205 52.55264)
Folsomia candida,54.17018,-2.384441,1961,POINT (-2.384441 54.17018)
Folsomia candida,53.086926,-3.121251,1968,POINT (-3.121251 53.086926)
Folsomia candida,51.278158,-0.065855,1970,POINT (-0.065855 51.278158)
Folsomia candida,50.473507,-3.621964,1968,POINT (-3.621964 50.473507)
Folsomia candida,53.361665,-1.776069,1968,POINT (-1.776069 53.361665)
Folsomia candida,56.970009,-6.361995,1982,POINT (-6.361995 56.970009)
Folsomia candida,50.065936,-5.704407,,POINT (-5.704407 50.065936)
Folsomia candida,54.709387,-2.389527,1966,POINT (-2.389527 54.709387)
Folsomia candida,51.383491,-2.360627,1970,POINT (-2.360627 51.383491)
Folsomia candida,52.728125,-6.594549,1937,POINT (-6.594549 52.728125)
Folsomia candida,55.601166,-3.350588,2001,POINT (-3.350588 55.601166)
Folsomia candida,54.78472,-5.902319,1937,POINT (-5.902319 54.78472)
Folsomia candida,51.460183,-0.202123,1996,POINT (-0.202123 51.460183)
Folsomia candida,51.827127,-3.2348,1967,POINT (-3.2348 51.827127)
Folsomia candida,51.4623,-0.345997,,POINT (-0.345997 51.4623)
Folsomia candida,51.545272,0.089675,,POINT (0.089675 51.545272)
Folsomia candida,51.821799,-0.332864,1972,POINT (-0.332864 51.821799)
Folsomia candida,51.457888,-0.058267,1934,POINT (-0.058267 51.457888)
Folsomia candida,55.946095,-4.323431,1962,POINT (-4.323431 55.946095)
Folsomia candida,55.068843,-1.610059,1980,POINT (-1.610059 55.068843)
Folsomia candida,51.278158,-0.065855,1970,POINT (-0.065855 51.278158)
Folsomia candida,51.4623,-0.345997,1944,POINT (-0.345997 51.4623)
Folsomia candida,51.455417,0.085569,,POINT (0.085569 51.455417)
Folsomia candida,55.428266,-1.606527,1937,POINT (-1.606527 55.428266)
Folsomia candida,52.189105,-6.611616,1980,POINT (-6.611616 52.189105)
Folsomia candida,51.376116,-0.636472,1972,POINT (-0.636472 51.376116)
Folsomia candida,50.644017,-4.193604,,POINT (-4.193604 50.644017)
Folsomia candida,54.17018,-2.384441,1968,POINT (-2.384441 54.17018)
Folsomia candida,55.068241,-1.453475,1939,POINT (-1.453475 55.068241)
Folsomia candida,51.365561,0.081484,1959,POINT (0.081484 51.365561)
Folsomia candida,51.273073,0.220673,1968,POINT (0.220673 51.273073)
Folsomia candida,53.361665,-1.776069,1968,POINT (-1.776069 53.361665)
Folsomia candida,51.203132,-2.50235,1955,POINT (-2.50235 51.203132)
Folsomia candida,50.559119,-3.907276,1936,POINT (-3.907276 50.559119)
Folsomia candida,55.428266,-1.606527,1937,POINT (-1.606527 55.428266)
Folsomia candida,51.472164,-2.649276,1957,POINT (-2.649276 51.472164)
Folsomia candida,50.66465,-1.930617,,POINT (-1.930617 50.66465)
Folsomia candida,54.253589,-3.306169,1968,POINT (-3.306169 54.253589)
Folsomia candida,50.473507,-3.621964,1971,POINT (-3.621964 50.473507)
Folsomia candida,51.203132,-2.50235,1967,POINT (-2.50235 51.203132)
Folsomia candida,53.185149,-8.374697,1974,POINT (-8.374697 53.185149)
Folsomia candida,50.473507,-3.621964,1968,POINT (-3.621964 50.473507)
Folsomia candida,50.471459,-3.762819,1968,POINT (-3.762819 50.471459)
Folsomia candida,54.979383,-1.767169,1980,POINT (-1.767169 54.979383)
Folsomia candida,53.356915,-6.573939,1965,POINT (-6.573939 53.356915)
Folsomia candida,54.889521,-1.767687,1934,POINT (-1.767687 54.889521)
Folsomia candida,51.292342,-2.646736,1967,POINT (-2.646736 51.292342)
Folsomia candida,51.203132,-2.50235,1967,POINT (-2.50235 51.203132)
Folsomia candida,54.889521,-1.767687,1934,POINT (-1.767687 54.889521)
Folsomia candida,52.997607,-9.415658,1974,POINT (-9.415658 52.997607)
Folsomia candida,53.339129,-4.329487,1954,POINT (-4.329487 53.339129)
Folsomia candida,54.253589,-3.306169,1968,POINT (-3.306169 54.253589)
Folsomia candida,54.709387,-2.389527,1966,POINT (-2.389527 54.709387)
Folsomia candida,51.280437,-0.20915,1997,POINT (-0.20915 51.280437)
Folsomia candida,52.190728,-9.243657,1971,POINT (-9.243657 52.190728)
Folsomia candida,51.292342,-2.646736,1967,POINT (-2.646736 51.292342)
Folsomia candida,51.821799,-0.332864,1973,POINT (-0.332864 51.821799)
Folsomia candida,55.856321,-4.318068,1956,POINT (-4.318068 55.856321)
Folsomia candida,54.17018,-2.384441,1958,POINT (-2.384441 54.17018)
Folsomia candida,56.970009,-6.361995,1967,POINT (-6.361995 56.970009)
Folsomia candida,50.078551,-5.285969,,POINT (-5.285969 50.078551)
Folsomia candida,53.089119,-9.269397,1974,POINT (-9.269397 53.089119)
Folsomia candida,51.203132,-2.50235,1967,POINT (-2.50235 51.203132)
Folsomia candida,51.282542,-0.352462,1934,POINT (-0.352462 51.282542)
Folsomia candida,55.428266,-1.606527,,POINT (-1.606527 55.428266)
Folsomia candida,51.365561,0.081484,1938,POINT (0.081484 51.365561)
Folsomia candida,51.651979,-2.651843,1979,POINT (-2.651843 51.651979)
Folsomia candida,51.292342,-2.646736,1960,POINT (-2.646736 51.292342)
Folsomia candida,51.469007,-0.921647,,POINT (-0.921647 51.469007)
Folsomia candida,55.158701,-1.609183,1981,POINT (-1.609183 55.158701)
Folsomia candida,50.928201,-0.791904,1999,POINT (-0.791904 50.928201)
Folsomia candida,52.277129,-6.462346,1980,POINT (-6.462346 52.277129)
Folsomia candida,51.278158,-0.065855,1968,POINT (-0.065855 51.278158)
Folsomia candida,54.06811,-0.244191,1934,POINT (-0.244191 54.06811)
Folsomia candida,51.109368,-3.072719,1961,POINT (-3.072719 51.109368)
Folsomia candida,54.06811,-0.244191,1934,POINT (-0.244191 54.06811)
Folsomia candida,52.821107,-6.888232,1979,POINT (-6.888232 52.821107)
Folsomia candida,50.471459,-3.762819,1968,POINT (-3.762819 50.471459)
Folsomia candida,51.733887,-0.480918,,POINT (-0.480918 51.733887)
Folsomia candida,50.932683,-2.641733,,POINT (-2.641733 50.932683)
Folsomia candida,51.282542,-0.352462,1934,POINT (-0.352462 51.282542)
Folsomia candida,52.552819,-2.075174,,POINT (-2.075174 52.552819)
Folsomia candida,51.913643,-0.47486,,POINT (-0.47486 51.913643)
Folsomia candida,53.538267,-6.718688,1980,POINT (-6.718688 53.538267)
Folsomia candida,51.821752,-3.669942,,POINT (-3.669942 51.821752)
Folsomia candida,53.712783,-0.56208,1937,POINT (-0.56208 53.712783)
Folsomia candida,55.490862,-4.613171,1996,POINT (-4.613171 55.490862)
Folsomia candida,53.538267,-6.718688,1980,POINT (-6.718688 53.538267)
Folsomia candida,51.203132,-2.50235,1970,POINT (-2.50235 51.203132)
Folsomia candida,53.086926,-3.121251,1968,POINT (-3.121251 53.086926)
Folsomia candida,53.352948,-6.273697,1976,POINT (-6.273697 53.352948)
Folsomia candida,53.267092,-6.576931,1965,POINT (-6.576931 53.267092)
Folsomia candida,52.287122,-8.074,1939,POINT (-8.074 52.287122)
Folsomia candida,51.457888,-0.058267,,POINT (-0.058267 51.457888)
Folsomia candida,55.251756,-7.764887,,POINT (-7.764887 55.251756)
Folsomia candida,55.960465,-3.363077,1937,POINT (-3.363077 55.960465)
Folsomia candida,51.291462,-2.790134,,POINT (-2.790134 51.291462)
Folsomia candida,52.544575,-0.600554,1963,POINT (-0.600554 52.544575)
Folsomia candida,51.273073,0.220673,1968,POINT (0.220673 51.273073)
Folsomia candida,53.361665,-1.776069,1967,POINT (-1.776069 53.361665)
Folsomia candida,52.458622,-6.60315,1937,POINT (-6.60315 52.458622)
Folsomia candida,51.457888,-0.058267,1934,POINT (-0.058267 51.457888)
Folsomia candida,50.471459,-3.762819,1968,POINT (-3.762819 50.471459)
Folsomia candida,51.278158,-0.065855,1959,POINT (-0.065855 51.278158)
Folsomia candida,52.544575,-0.600554,1963,POINT (-0.600554 52.544575)
Folsomia candida,50.473507,-3.621964,1971,POINT (-3.621964 50.473507)
Folsomia candida,55.148168,-3.649078,1937,POINT (-3.649078 55.148168)
Folsomia candida,54.260051,-2.385277,1959,POINT (-2.385277 54.260051)
Folsomia candida,53.361665,-1.776069,1967,POINT (-1.776069 53.361665)
Folsomia candida,52.084307,-4.117593,,POINT (-4.117593 52.084307)
Folsomia candida,51.383491,-2.360627,1970,POINT (-2.360627 51.383491)
Folsomia candida,51.290407,-2.933524,,POINT (-2.933524 51.290407)
Folsomia candida,53.895758,-0.860173,1973,POINT (-0.860173 53.895758)
Folsomia candida,51.380312,-2.935353,,POINT (-2.935353 51.380312)
Folsomia candida,50.473507,-3.621964,1971,POINT (-3.621964 50.473507)
Folsomia candida,51.827127,-3.2348,1967,POINT (-3.2348 51.827127)
Folsomia candida,50.473507,-3.621964,1968,POINT (-3.621964 50.473507)
Folsomia candida,51.203132,-2.50235,1967,POINT (-2.50235 51.203132)
Folsomia candida,51.203132,-2.50235,1970,POINT (-2.50235 51.203132)
Folsomia candida,50.473507,-3.621964,1968,POINT (-3.621964 50.473507)
Folsomia candida,50.473507,-3.621964,1968,POINT (-3.621964 50.473507)
Folsomia candida,51.825553,-0.622945,1943,POINT (-0.622945 51.825553)
Folsomia candida,51.4623,-0.345997,1967,POINT (-0.345997 51.4623)
Folsomia candida,52.456348,-0.750525,,POINT (-0.750525 52.456348)
Folsomia candida,52.544575,-0.600554,1963,POINT (-0.600554 52.544575)
Folsomia candida,52.548458,-6.600299,,POINT (-6.600299 52.548458)
Folsomia candida,51.460183,-0.202123,1962,POINT (-0.202123 51.460183)
Folsomia candida,51.827127,-3.2348,1967,POINT (-3.2348 51.827127)
Folsomia candida,50.561346,-3.766171,1973,POINT (-3.766171 50.561346)
Folsomia candida,50.471459,-3.762819,1968,POINT (-3.762819 50.471459)
Folsomia candida,54.979579,-2.079653,1938,POINT (-2.079653 54.979579)
Folsomia candida,51.292342,-2.646736,1960,POINT (-2.646736 51.292342)
Folsomia candida,51.547751,-0.054443,,POINT (-0.054443 51.547751)
Folsomia candida,51.821799,-0.332864,1951,POINT (-0.332864 51.821799)
Folsomia candida,54.60518,-5.911565,1937,POINT (-5.911565 54.60518)
Folsomia candida,54.602413,-5.756938,,POINT (-5.756938 54.602413)
Folsomia candida,54.60518,-5.911565,1939,POINT (-5.911565 54.60518)
Folsomia candida,51.651998,-1.350951,1952,POINT (-1.350951 51.651998)
Folsomia candida,51.292342,-2.646736,1966,POINT (-2.646736 51.292342)
Folsomia candida,51.460183,-0.202123,1999,POINT (-0.202123 51.460183)
Folsomia candida,50.473507,-3.621964,1970,POINT (-3.621964 50.473507)
Folsomia candida,50.471459,-3.762819,1968,POINT (-3.762819 50.471459)
Folsomia candida,55.068843,-1.610059,1980,POINT (-1.610059 55.068843)
Folsomia candida,51.45277,0.229384,,POINT (0.229384 51.45277)
Folsomia candida,55.158701,-1.609183,1980,POINT (-1.609183 55.158701)
Folsomia candida,54.889521,-1.767687,,POINT (-1.767687 54.889521)
Folsomia candida,54.978984,-1.61093,1939,POINT (-1.61093 54.978984)
Folsomia candida,54.17018,-2.384441,1968,POINT (-2.384441 54.17018)
Folsomia candida,51.457888,-0.058267,1934,POINT (-0.058267 51.457888)
Folsomia candida,53.361665,-1.776069,1958,POINT (-1.776069 53.361665)
Folsomia candida,53.263138,-6.277318,1971,POINT (-6.277318 53.263138)
Folsomia candida,52.101494,-2.658379,,POINT (-2.658379 52.101494)
Folsomia candida,-37.933333,145.433333,1935-11-24,POINT (145.433333 -37.933333)
Folsomia candida,50.11095,7.230509,2025-12-09T00:00,POINT (7.230509 50.11095)
Folsomia candida,41.328346,-89.142065,2022-10-05T23:04:12,POINT (-89.142065 41.328346)
Folsomia candida,-39.043138,177.834837,2024-03-14,POINT (177.834837 -39.043138)
Folsomia candida,-39.488068,176.691611,2023-06-02,POINT (176.691611 -39.488068)
Folsomia candida,-44.889803,171.036165,2022-09-14,POINT (171.036165 -44.889803)
Folsomia candida,-39.014521,177.86115,2023-03-31,POINT (177.86115 -39.014521)
Folsomia candida,-38.844753,177.507897,2025-04-09,POINT (177.507897 -38.844753)
Folsomia candida,-39.825,176.98096,2023-03-24,POINT (176.98096 -39.825)
Folsomia candida,61.9558,50.4813,2018-06-22,POINT (50.4813 61.9558)
Folsomia candida,61.9561,50.4815,2020-09-25,POINT (50.4815 61.9561)
Folsomia candida,61.9561,50.4815,2020-02-21,POINT (50.4815 61.9561)
Folsomia candida,61.9558,50.4813,2019-12-20,POINT (50.4813 61.9558)
Folsomia candida,61.9561,50.4815,2018-12-21,POINT (50.4815 61.9561)
Folsomia candida,61.9558,50.4813,2019-03-21,POINT (50.4813 61.9558)
Folsomia candida,61.9561,50.4815,2019-09-28,POINT (50.4815 61.9561)
Folsomia candida,61.9558,50.4813,2025-07-23,POINT (50.4813 61.9558)
Folsomia candida,61.9558,50.4813,2020-09-25,POINT (50.4813 61.9558)
Folsomia candida,61.9561,50.4815,2025-07-23,POINT (50.4815 61.9561)
Folsomia candida,61.9561,50.4815,2019-12-20,POINT (50.4815 61.9561)
Folsomia candida,61.9558,50.4813,2025-07-23,POINT (50.4813 61.9558)
Folsomia candida,61.9561,50.4815,2020-03-25,POINT (50.4815 61.9561)
Folsomia candida,61.9561,50.4815,2019-09-28,POINT (50.4815 61.9561)
Folsomia candida,61.9558,50.4813,2019-09-28,POINT (50.4813 61.9558)
Folsomia candida,61.9558,50.4813,2020-02-21,POINT (50.4813 61.9558)
Folsomia candida,61.9561,50.4815,2018-06-22,POINT (50.4815 61.9561)
Folsomia candida,61.9558,50.4813,2020-06-25,POINT (50.4813 61.9558)
Folsomia candida,61.9561,50.4815,2019-06-22,POINT (50.4815 61.9561)
Folsomia candida,61.9558,50.4813,2025-07-23,POINT (50.4813 61.9558)
Folsomia candida,61.9561,50.4815,2018-03-21,POINT (50.4815 61.9561)
Folsomia candida,61.9558,50.4813,2019-12-20,POINT (50.4813 61.9558)
Folsomia candida,61.9561,50.4815,2020-02-21,POINT (50.4815 61.9561)
Folsomia candida,61.9558,50.4813,2019-06-22,POINT (50.4813 61.9558)
Folsomia candida,61.9558,50.4813,2017-09-21,POINT (50.4813 61.9558)
Folsomia candida,61.9561,50.4815,2019-03-21,POINT (50.4815 61.9561)
Folsomia candida,61.9561,50.4815,2019-06-22,POINT (50.4815 61.9561)
Folsomia candida,61.9561,50.4815,2024-06-26,POINT (50.4815 61.9561)
Folsomia candida,61.9558,50.4813,2020-06-25,POINT (50.4813 61.9558)
Folsomia candida,61.9558,50.4813,2024-06-26,POINT (50.4813 61.9558)
Folsomia candida,61.9561,50.4815,2019-06-22,POINT (50.4815 61.9561)
Folsomia candida,61.9561,50.4815,2024-06-26,POINT (50.4815 61.9561)
Folsomia candida,61.9558,50.4813,2024-06-26,POINT (50.4813 61.9558)
Folsomia candida,61.9558,50.4813,2020-06-25,POINT (50.4813 61.9558)
Folsomia candida,61.9561,50.4815,2018-03-21,POINT (50.4815 61.9561)
Folsomia candida,61.9558,50.4813,2018-12-21,POINT (50.4813 61.9558)
Folsomia candida,61.9558,50.4813,2020-02-21,POINT (50.4813 61.9558)
Folsomia candida,61.9561,50.4815,2020-03-25,POINT (50.4815 61.9561)
Folsomia candida,61.9558,50.4813,2020-02-21,POINT (50.4813 61.9558)
Folsomia candida,61.9558,50.4813,2019-03-21,POINT (50.4813 61.9558)
Folsomia candida,61.9561,50.4815,2018-01-24,POINT (50.4815 61.9561)
Folsomia candida,61.9561,50.4815,2025-07-23,POINT (50.4815 61.9561)
Folsomia candida,61.9561,50.4815,2024-06-26,POINT (50.4815 61.9561)
Folsomia candida,61.9558,50.4813,2024-06-26,POINT (50.4813 61.9558)
Folsomia candida,61.9558,50.4813,2017-09-21,POINT (50.4813 61.9558)
Folsomia candida,61.9561,50.4815,2017-09-21,POINT (50.4815 61.9561)
Folsomia candida,61.9561,50.4815,2019-12-20,POINT (50.4815 61.9561)
Folsomia candida,61.9561,50.4815,2020-06-25,POINT (50.4815 61.9561)
Folsomia candida,61.9558,50.4813,2018-03-21,POINT (50.4813 61.9558)
Folsomia candida,61.9558,50.4813,2019-06-22,POINT (50.4813 61.9558)
Folsomia candida,61.9561,50.4815,2018-12-21,POINT (50.4815 61.9561)
Folsomia candida,61.9558,50.4813,2025-07-23,POINT (50.4813 61.9558)
Folsomia candida,61.9558,50.4813,2020-03-25,POINT (50.4813 61.9558)
Folsomia candida,61.9561,50.4815,2020-06-25,POINT (50.4815 61.9561)
Folsomia candida,61.9558,50.4813,2019-06-22,POINT (50.4813 61.9558)
Folsomia candida,61.9561,50.4815,2019-12-20,POINT (50.4815 61.9561)
Folsomia candida,61.9561,50.4815,2020-09-25,POINT (50.4815 61.9561)
Folsomia candida,61.9558,50.4813,2019-09-28,POINT (50.4813 61.9558)
Folsomia candida,61.9561,50.4815,2017-09-21,POINT (50.4815 61.9561)
Folsomia candida,61.9558,50.4813,2018-03-21,POINT (50.4813 61.9558)
Folsomia candida,61.9561,50.4815,2017-09-21,POINT (50.4815 61.9561)
Folsomia candida,61.9561,50.4815,2018-06-22,POINT (50.4815 61.9561)
Folsomia candida,61.9561,50.4815,2020-03-25,POINT (50.4815 61.9561)
Folsomia candida,61.9558,50.4813,2020-09-25,POINT (50.4813 61.9558)
Folsomia candida,61.9558,50.4813,2018-12-21,POINT (50.4813 61.9558)
Folsomia candida,61.9561,50.4815,2019-03-21,POINT (50.4815 61.9561)
Folsomia candida,61.9561,50.4815,2025-07-23,POINT (50.4815 61.9561)
Folsomia candida,61.9561,50.4815,2018-01-24,POINT (50.4815 61.9561)
Folsomia candida,61.9558,50.4813,2019-09-28,POINT (50.4813 61.9558)
Folsomia candida,61.9561,50.4815,2025-07-23,POINT (50.4815 61.9561)
Folsomia candida,61.9558,50.4813,2018-03-21,POINT (50.4813 61.9558)
Folsomia candida,61.9558,50.4813,2017-09-21,POINT (50.4813 61.9558)
Folsomia candida,61.9558,50.4813,2018-06-22,POINT (50.4813 61.9558)
Folsomia candida,61.9561,50.4815,2019-03-21,POINT (50.4815 61.9561)
Folsomia candida,61.9558,50.4813,2018-06-22,POINT (50.4813 61.9558)
Folsomia candida,61.9558,50.4813,2018-01-24,POINT (50.4813 61.9558)
Folsomia candida,61.9561,50.4815,2020-06-25,POINT (50.4815 61.9561)
Folsomia candida,61.9561,50.4815,2018-06-22,POINT (50.4815 61.9561)
Folsomia candida,61.9558,50.4813,2020-09-25,POINT (50.4813 61.9558)
Folsomia candida,61.9558,50.4813,2019-03-21,POINT (50.4813 61.9558)
Folsomia candida,61.9558,50.4813,2018-12-21,POINT (50.4813 61.9558)
Folsomia candida,61.9558,50.4813,2018-01-24,POINT (50.4813 61.9558)
Folsomia candida,61.9561,50.4815,2025-07-23,POINT (50.4815 61.9561)
Folsomia candida,61.9558,50.4813,2020-03-25,POINT (50.4813 61.9558)
